x,y,ground_truth
-34.301945,14.204069,UX
31.058214,18.731218,Seminar
16.853962,17.650526,Seminar
3.0702448,1.2789029,Seminar
9.666494,12.040284,Seminar
2.873832,1.5973691,Deliberation
0.42099923,11.200929,Deliberation
37.099693,-4.368979,Seminar
34.141563,-7.03206,Seminar
26.1601,14.125685,Seminar
34.648167,-6.343773,Seminar
32.932755,-8.356911,Seminar
35.83917,-3.542662,Seminar
-38.349346,19.155943,Seminar
39.93488,-7.7393312,Seminar
13.899541,-5.349236,Seminar
40.281506,-7.305835,Seminar
34.763775,9.14671,Seminar
30.335367,5.766743,Seminar
29.903915,11.437828,Seminar
34.87565,16.541538,Seminar
22.737803,8.888529,Seminar
38.877712,-1.7384132,Seminar
45.689175,-10.76577,Seminar
46.34992,-12.004622,Seminar
-37.082146,17.889109,Imaginative
27.288103,21.5199,Seminar
9.697277,3.4730544,Seminar
10.55224,3.3496833,Seminar
26.8013,22.509851,Seminar
12.239387,3.6106312,Seminar
17.956676,19.579395,Deliberation
14.404652,5.3512864,Seminar
13.857368,4.5301585,Seminar
37.254154,13.126835,Seminar
12.23912,6.801122,Seminar
27.559486,10.298949,Seminar
-27.861712,22.470484,Seminar
24.54905,-2.8079846,Seminar
42.503933,-8.649191,Seminar
40.468365,-5.650487,Seminar
21.712927,5.217485,Seminar
21.214748,5.264348,Seminar
11.81226,7.815814,Seminar
8.791049,-5.537277,Seminar
16.872719,-3.7131886,Seminar
31.227907,9.786382,Seminar
39.67944,-6.4665337,Seminar
-24.984875,19.154657,Seminar
39.285927,-8.458836,Seminar
-31.782713,19.882753,Seminar
11.917327,1.7200246,Seminar
45.263615,-11.366487,Seminar
-43.44023,14.796957,Seminar
-43.44023,14.796957,Seminar
-43.44023,14.796957,Seminar
36.344402,-6.956073,Seminar
35.725677,-7.508298,Seminar
-26.575405,19.47603,Seminar
36.811745,-10.12984,Seminar
36.76553,-10.107634,Seminar
37.12591,-2.9521656,Seminar
37.24333,-15.076629,Seminar
26.999453,11.65263,Seminar
22.494661,-0.2209773,Seminar
21.769056,-3.2683632,Seminar
32.982597,18.77252,Seminar
25.058859,-1.2807744,Imaginative entry
29.109367,16.98001,Seminar
43.01703,-10.730908,Seminar
14.352239,-3.8278022,Seminar
38.505344,-9.350352,Seminar
22.59629,-1.8030167,Seminar
34.824234,-5.885223,Seminar
26.006458,-4.734663,Seminar
25.110056,8.379391,Seminar
37.974632,-6.9854016,Seminar
30.20558,13.227964,Seminar
30.881304,-2.1979594,Seminar
27.01928,0.45350024,Seminar
29.985289,10.255885,Seminar
33.069588,20.515556,Seminar
33.304634,-1.5734725,Seminar
30.798016,-3.5202703,Seminar
30.941353,10.856509,Seminar
36.132076,-5.7184033,Seminar
25.780619,-0.33500037,Seminar
29.65029,7.9180083,Seminar
21.466808,-1.6161407,Seminar
29.446278,12.363871,Seminar
19.468418,-2.1751854,Seminar
29.113628,12.883034,Seminar
36.795475,-7.961402,Seminar
36.915524,-8.668754,Seminar
28.560102,17.350807,Seminar
21.208551,-2.0170434,Seminar
28.304195,11.755717,Seminar
24.113178,11.120567,Seminar
35.32602,-2.7728524,Seminar
21.064793,0.6004357,Seminar
21.234053,-0.3176645,Seminar
31.544218,8.519587,Seminar
31.73957,7.1518855,Seminar
20.431463,-2.2911613,Seminar
28.834698,10.5044985,Seminar
32.50617,1.0247266,Seminar
30.766685,12.0940075,Seminar
10.662136,5.1132274,Seminar
30.274326,-0.98973936,Seminar
30.587835,8.935937,Seminar
33.26566,-5.0904603,Seminar
28.36608,9.035277,Seminar
25.410278,9.46502,Seminar
-27.960085,22.02065,Social
15.095926,20.04668,Seminar
12.087982,-4.0977125,Seminar
17.076405,1.9253148,Seminar
-23.088135,16.991005,UX
6.58126,8.464441,Social
14.993246,19.722483,Seminar
37.27956,-11.364999,Seminar
24.75274,1.998194,Seminar
-37.707188,18.537176,Social
40.03295,-9.646128,Seminar
36.477303,13.917583,Seminar
32.955173,11.801899,Seminar
19.30997,13.437309,Seminar
30.523754,5.936708,Seminar
24.71826,17.618258,Seminar
24.151789,20.585379,Imaginative entry
18.53972,2.8394723,Seminar
19.411484,-6.6634345,Seminar
34.416702,6.8491387,Seminar
23.086859,20.604053,Seminar
23.510885,20.633738,Seminar
21.82914,2.1346488,Seminar
21.593866,18.09485,Seminar
43.086372,-10.23428,Seminar
37.809853,-5.79937,Seminar
32.592472,11.344,Seminar
38.46451,-14.674091,Seminar
47.360424,-10.390127,Seminar
36.548313,-1.4398837,Seminar
18.596947,-2.5368834,Seminar
32.528503,9.155638,Seminar
44.93035,-8.5371,Seminar
32.15355,14.1014385,Seminar
13.293539,1.2657092,Seminar
28.940794,15.387256,Seminar
