x,y,ground_truth
39.79396,-9.17644,Seminar
26.759228,11.790912,Seminar
21.428387,4.6644764,Seminar
28.232513,4.6235943,Seminar
20.502836,-10.155224,Seminar
30.83076,-1.2991325,Seminar
31.06243,-4.4898424,Seminar
29.803652,1.2697339,Seminar
40.47344,-6.960766,Seminar
23.939772,-13.122929,Seminar
24.63922,-13.153434,Seminar
39.083656,-8.1443,Seminar
39.28349,-17.938652,Seminar
41.215794,-8.796354,Seminar
25.351404,-14.941232,Seminar
42.85013,-13.957161,Seminar
30.376387,-2.436317,Seminar
25.693678,-11.94654,Seminar
47.22147,-13.138643,Seminar
24.06519,-7.4121,Seminar
43.266045,-8.613427,Seminar
22.383102,-7.6026497,Seminar
42.93059,-7.8446984,Seminar
29.593994,0.17622204,Seminar
28.555614,-0.6838168,Seminar
30.39361,-9.619301,Seminar
23.638777,-6.7402177,Seminar
44.270687,-10.786158,Seminar
42.372395,-6.6119485,Seminar
45.962517,6.009196,Seminar
45.336044,5.9308214,Seminar
28.54962,-2.1807573,Seminar
25.357792,-8.968338,Seminar
24.835987,-7.3868012,Seminar
48.739906,-12.134344,Seminar
48.374355,-12.765788,Seminar
23.178118,-6.567829,Seminar
45.10485,-10.249377,Seminar
24.577133,-5.829988,Seminar
42.9173,-9.776237,Seminar
21.756344,1.2343656,Seminar
23.571445,-14.493655,Seminar
49.132034,-11.395738,Seminar
22.819374,0.42673352,Seminar
-12.456103,-10.174444,Seminar
-12.400106,-10.565178,Seminar
37.06022,-9.601018,Seminar
40.483612,-11.5105295,Seminar
-13.037993,1.2768087,Social
-17.320374,5.017115,Social
-10.621691,3.2327821,Social
-12.628041,2.501329,Social
-13.289582,-4.2158184,Procedure
-10.525788,-0.9728672,Social
-8.420844,2.5471318,Social
-10.027723,2.566555,Social
15.255476,-6.7799034,Seminar
-1.1677437,-15.017761,Seminar
17.468111,11.4995985,Seminar
-14.074114,-13.715275,UX
-7.557139,2.564953,Seminar
11.920824,-4.314856,Seminar
-25.860819,-16.63306,UX
-38.29517,-9.829758,UX
-36.868855,-10.735489,UX
